Y,M,D,h,m,s,yout
2003,7,3,0,0,0,60.365
2003,7,4,0,0,0,52.75
2003,7,5,0,0,0,56.946
2003,7,6,0,0,0,59.987
2003,7,7,0,0,0,60.534
2003,7,8,0,0,0,59.805
2003,7,9,0,0,0,60.667
2003,7,10,0,0,0,62.689
2003,7,11,0,0,0,62.524
2003,7,12,0,0,0,62.098
2003,7,13,0,0,0,59.609
2003,7,14,0,0,0,59.842
2003,7,15,0,0,0,59.376
2003,7,16,0,0,0,60.533
2003,7,17,0,0,0,60.67
2003,7,18,0,0,0,61.543
2003,7,19,0,0,0,63.2
2003,7,20,0,0,0,61.38
2003,7,21,0,0,0,60.458
2003,7,22,0,0,0,60.343
2003,7,23,0,0,0,59.979
2003,7,24,0,0,0,58.994
2003,7,25,0,0,0,57.023
2003,7,26,0,0,0,53.503
2003,7,27,0,0,0,52.015
2003,7,28,0,0,0,50.364
2003,7,29,0,0,0,50.741
2003,7,30,0,0,0,51.357
2003,7,31,0,0,0,53.782
2003,8,1,0,0,0,54.08
2003,8,2,0,0,0,54.313
2003,8,3,0,0,0,51.759
2003,8,4,0,0,0,53.717
2003,8,5,0,0,0,54.446
2003,8,6,0,0,0,54.956
2003,8,7,0,0,0,55.753
2003,8,8,0,0,0,53.847
2003,8,9,0,0,0,54.314
2003,8,10,0,0,0,54.503
2003,8,11,0,0,0,54.329
2003,8,12,0,0,0,53.594
2003,8,13,0,0,0,51.761
2003,8,14,0,0,0,53.927
2003,8,15,0,0,0,54.142
2003,8,16,0,0,0,52.263
2003,8,17,0,0,0,53.21
2003,8,18,0,0,0,56.434
2003,8,19,0,0,0,54.407
2003,8,20,0,0,0,49.054
2003,8,21,0,0,0,48.101
2003,8,22,0,0,0,51.856
2003,8,23,0,0,0,53.815
2003,8,24,0,0,0,53.372
2003,8,25,0,0,0,54.585
2003,8,26,0,0,0,54.571
2003,8,27,0,0,0,53.762
2003,8,28,0,0,0,51.901
2003,8,29,0,0,0,51.764
2003,8,30,0,0,0,51.81
2003,8,31,0,0,0,52.54
2003,9,1,0,0,0,52.089
2003,9,2,0,0,0,50.544
2003,9,3,0,0,0,55.654
2003,9,4,0,0,0,53.79
2003,9,5,0,0,0,53.03
2003,9,6,0,0,0,54.726
2003,9,7,0,0,0,54.861
2003,9,8,0,0,0,53.108
2003,9,9,0,0,0,54.257
2003,9,10,0,0,0,55.844
2003,9,11,0,0,0,55.701
2003,9,12,0,0,0,55.436
2003,9,13,0,0,0,56.055
2003,9,14,0,0,0,57.34
2003,9,15,0,0,0,56.28
2003,9,16,0,0,0,55.399
2003,9,17,0,0,0,54.426
2003,9,18,0,0,0,56.908
2003,9,19,0,0,0,58.365
2003,9,20,0,0,0,57.113
2003,9,21,0,0,0,56.233
2003,9,22,0,0,0,57.728
2003,9,23,0,0,0,59.735
2003,9,24,0,0,0,58.217
2003,9,25,0,0,0,55.641
2003,9,26,0,0,0,57.037
2003,9,27,0,0,0,58.548
2003,9,28,0,0,0,58.407
2003,9,29,0,0,0,57.099
2003,9,30,0,0,0,61.43
2003,10,1,0,0,0,60.019
2003,10,2,0,0,0,61.561
2003,10,3,0,0,0,59.864
2003,10,4,0,0,0,58.369
2003,10,5,0,0,0,59.673
2003,10,6,0,0,0,60.415
2003,10,7,0,0,0,60.606
2003,10,8,0,0,0,61.655
2003,10,9,0,0,0,58.077
2003,10,10,0,0,0,56.735
2003,10,11,0,0,0,56.763
2003,10,12,0,0,0,55.422
2003,10,13,0,0,0,55.967
2003,10,14,0,0,0,58.948
2003,10,15,0,0,0,61.378
2003,10,16,0,0,0,61.695
2003,10,17,0,0,0,62.556
2003,10,18,0,0,0,64.672
2003,10,19,0,0,0,65.15
2003,10,20,0,0,0,62.812
2003,10,21,0,0,0,60.557
2003,10,22,0,0,0,57.965
2003,10,23,0,0,0,56.613
2003,10,24,0,0,0,55.655
2003,10,25,0,0,0,57.269
2003,10,26,0,0,0,60.089
2003,10,27,0,0,0,59.592
2003,10,28,0,0,0,58.145
2003,10,29,0,0,0,58.302
2003,10,30,0,0,0,58.334
2003,10,31,0,0,0,60.408
2003,11,1,0,0,0,60.453
2003,11,2,0,0,0,58.533
2003,11,3,0,0,0,60.375
2003,11,4,0,0,0,62.863
2003,11,5,0,0,0,62.269
2003,11,6,0,0,0,61.548
2003,11,7,0,0,0,61.919
2003,11,8,0,0,0,62.689
2003,11,9,0,0,0,62.422
2003,11,10,0,0,0,61.022
2003,11,11,0,0,0,60.286
2003,11,12,0,0,0,60.531
2003,11,13,0,0,0,60.028
2003,11,14,0,0,0,60.083
2003,11,15,0,0,0,61.346
2003,11,16,0,0,0,63.072
2003,11,17,0,0,0,61.671
2003,11,18,0,0,0,62.306
2003,11,19,0,0,0,62.251
2003,11,20,0,0,0,62.248
2003,11,21,0,0,0,61.612
2003,11,22,0,0,0,62.052
2003,11,23,0,0,0,63.751
2003,11,24,0,0,0,64.019
2003,11,25,0,0,0,63.619
2003,11,26,0,0,0,61.558
2003,11,27,0,0,0,56.586
2003,11,28,0,0,0,56.813
2003,11,29,0,0,0,60.75
2003,11,30,0,0,0,61.851
2003,12,1,0,0,0,65.42
2003,12,2,0,0,0,65.333
2003,12,3,0,0,0,65.377
2003,12,4,0,0,0,66.498
2003,12,5,0,0,0,67.849
2003,12,6,0,0,0,64.752
2003,12,7,0,0,0,64.707
2003,12,8,0,0,0,64.658
2003,12,9,0,0,0,64.779
2003,12,10,0,0,0,65.23
2003,12,11,0,0,0,66.679
2003,12,12,0,0,0,65.421
2003,12,13,0,0,0,65.288
2003,12,14,0,0,0,67.979
2003,12,15,0,0,0,65.907
2003,12,16,0,0,0,68.196
2003,12,17,0,0,0,67.84
2003,12,18,0,0,0,67.055
2003,12,19,0,0,0,68.442
2003,12,20,0,0,0,66.784
2003,12,21,0,0,0,66.423
2003,12,22,0,0,0,66.071
2003,12,23,0,0,0,65.327
2003,12,24,0,0,0,65.141
2003,12,25,0,0,0,66.656
2003,12,26,0,0,0,68.092
2003,12,27,0,0,0,69.66
2003,12,28,0,0,0,68.753
2003,12,29,0,0,0,67.081
2003,12,30,0,0,0,70.081
2003,12,31,0,0,0,72.528
2004,1,1,0,0,0,70.455
2004,1,2,0,0,0,69.329
2004,1,3,0,0,0,70.187
2004,1,4,0,0,0,70.179
2004,1,5,0,0,0,69.621
2004,1,6,0,0,0,70.098
2004,1,7,0,0,0,68.045
2004,1,8,0,0,0,66.774
2004,1,9,0,0,0,68.615
2004,1,10,0,0,0,66.935
2004,1,11,0,0,0,67.884
2004,1,12,0,0,0,66.535
2004,1,13,0,0,0,64.581
2004,1,14,0,0,0,66.975
2004,1,15,0,0,0,66.611
2004,1,16,0,0,0,68.976
2004,1,17,0,0,0,67.744
2004,1,18,0,0,0,68.514
2004,1,19,0,0,0,70.223
2004,1,20,0,0,0,69.161
2004,1,21,0,0,0,69.228
2004,1,22,0,0,0,68.963
2004,1,23,0,0,0,69.182
2004,1,24,0,0,0,71.353
2004,1,25,0,0,0,71.458
2004,1,26,0,0,0,73.099
2004,1,27,0,0,0,72.361
2004,1,28,0,0,0,73.505
2004,1,29,0,0,0,75.605
2004,1,30,0,0,0,74.323
2004,1,31,0,0,0,73.866
2004,2,1,0,0,0,72.154
2004,2,2,0,0,0,68.981
2004,2,3,0,0,0,69.71
2004,2,4,0,0,0,69.119
2004,2,5,0,0,0,69.518
2004,2,6,0,0,0,70.477
2004,2,7,0,0,0,73.745
2004,2,8,0,0,0,73.945
2004,2,9,0,0,0,70.995
2004,2,10,0,0,0,74.948
2004,2,11,0,0,0,75.292
2004,2,12,0,0,0,73.096
2004,2,13,0,0,0,73.894
2004,2,14,0,0,0,74.987
2004,2,15,0,0,0,73.259
2004,2,16,0,0,0,74.069
2004,2,17,0,0,0,72.963
2004,2,18,0,0,0,75.178
2004,2,19,0,0,0,77.602
2004,2,20,0,0,0,77.544
2004,2,21,0,0,0,79.661
2004,2,22,0,0,0,78.108
2004,2,23,0,0,0,77.098
2004,2,24,0,0,0,74.566
2004,2,25,0,0,0,76.372
2004,2,26,0,0,0,76.353
2004,2,27,0,0,0,71.364
2004,2,28,0,0,0,64.94
2004,2,29,0,0,0,62.328
2004,3,1,0,0,0,61.358
2004,3,2,0,0,0,66.034
2004,3,3,0,0,0,68.535
2004,3,4,0,0,0,69.501
2004,3,5,0,0,0,68.15
2004,3,6,0,0,0,67.596
2004,3,7,0,0,0,65.166
2004,3,8,0,0,0,67.243
2004,3,9,0,0,0,68.126
2004,3,10,0,0,0,62.514
2004,3,11,0,0,0,61.19
2004,3,12,0,0,0,66.557
2004,3,13,0,0,0,71.634
2004,3,14,0,0,0,70.61
2004,3,15,0,0,0,69.22
2004,3,16,0,0,0,69
2004,3,17,0,0,0,68.032
2004,3,18,0,0,0,68.987
2004,3,19,0,0,0,69.32
2004,3,20,0,0,0,69.986
2004,3,21,0,0,0,72.113
2004,3,22,0,0,0,71.661
2004,3,23,0,0,0,70.899
2004,3,24,0,0,0,72.688
2004,3,25,0,0,0,72.67
2004,3,26,0,0,0,70.57
2004,3,27,0,0,0,74.059
2004,3,28,0,0,0,73.819
2004,3,29,0,0,0,74.818
2004,3,30,0,0,0,75.134
2004,3,31,0,0,0,74.619
2004,4,1,0,0,0,75.429
2004,4,2,0,0,0,76.6
2004,4,3,0,0,0,77.32
2004,4,4,0,0,0,77.658
2004,4,5,0,0,0,76.086
2004,4,6,0,0,0,73.345
2004,4,7,0,0,0,73.728
2004,4,8,0,0,0,74.808
2004,4,9,0,0,0,73.494
2004,4,10,0,0,0,72.022
2004,4,11,0,0,0,73.935
2004,4,12,0,0,0,75.021
2004,4,13,0,0,0,75.723
2004,4,14,0,0,0,72.212
2004,4,15,0,0,0,70.365
2004,4,16,0,0,0,70.841
2004,4,17,0,0,0,71.627
2004,4,18,0,0,0,72.642
2004,4,19,0,0,0,64.656
2004,4,20,0,0,0,56.1
2004,4,21,0,0,0,58.564
2004,4,22,0,0,0,60.387
2004,4,23,0,0,0,62.68
2004,4,24,0,0,0,66.004
2004,4,25,0,0,0,69.367
2004,4,26,0,0,0,73.055
2004,4,27,0,0,0,72.03
2004,4,28,0,0,0,70.127
2004,4,29,0,0,0,67.478
2004,4,30,0,0,0,67.715
2004,5,1,0,0,0,68.585
2004,5,2,0,0,0,69.478
2004,5,3,0,0,0,70.226
2004,5,4,0,0,0,72.333
2004,5,5,0,0,0,75.032
2004,5,6,0,0,0,69.02
2004,5,7,0,0,0,62.393
2004,5,8,0,0,0,66.116
2004,5,9,0,0,0,66.723
2004,5,10,0,0,0,68.186
2004,5,11,0,0,0,67.077
2004,5,12,0,0,0,64.059
2004,5,13,0,0,0,61.695
2004,5,14,0,0,0,61.587
2004,5,15,0,0,0,62.755
2004,5,16,0,0,0,65.873
2004,5,17,0,0,0,67.681
2004,5,18,0,0,0,67.511
2004,5,19,0,0,0,65.994
2004,5,20,0,0,0,63.475
2004,5,21,0,0,0,62.532
2004,5,22,0,0,0,60.844
2004,5,23,0,0,0,66.131
2004,5,24,0,0,0,66.392
2004,5,25,0,0,0,65.688
2004,5,26,0,0,0,66.004
2004,5,27,0,0,0,66.306
2004,5,28,0,0,0,66.608
2004,5,29,0,0,0,67.061
2004,5,30,0,0,0,67.514
2004,5,31,0,0,0,67.816
2004,6,1,0,0,0,67.901
2004,6,2,0,0,0,67.486
2004,6,3,0,0,0,66.965
2004,6,4,0,0,0,66.007
2004,6,5,0,0,0,64.686
2004,6,6,0,0,0,67.398
2004,6,7,0,0,0,66.366
2004,6,8,0,0,0,66.988
2004,6,9,0,0,0,66.932
2004,6,10,0,0,0,67.994
2004,6,11,0,0,0,66.911
2004,6,12,0,0,0,64.447
2004,6,13,0,0,0,63.896
2004,6,14,0,0,0,65.965
2004,6,15,0,0,0,65.795
2004,6,16,0,0,0,65.053
2004,6,17,0,0,0,64.488
2004,6,18,0,0,0,61.477
2004,6,19,0,0,0,55.266
2004,6,20,0,0,0,57.795
2004,6,21,0,0,0,56.031
2004,6,22,0,0,0,62.857
2004,6,23,0,0,0,67.117
2004,6,24,0,0,0,67.409
2004,6,25,0,0,0,67.313
2004,6,26,0,0,0,66.94
2004,6,27,0,0,0,65.547
2004,6,28,0,0,0,61.953
2004,6,29,0,0,0,60.874
2004,6,30,0,0,0,62.219
2004,7,1,0,0,0,66.504
2004,7,2,0,0,0,64.119
2004,7,3,0,0,0,67.181
2004,7,4,0,0,0,69.368
2004,7,5,0,0,0,68.958
2004,7,6,0,0,0,63.984
2004,7,7,0,0,0,62.919
2004,7,8,0,0,0,62.632
2004,7,9,0,0,0,63.06
2004,7,10,0,0,0,58.775
2004,7,11,0,0,0,59.177
2004,7,12,0,0,0,63.006
2004,7,13,0,0,0,63.29
2004,7,14,0,0,0,66.687
2004,7,15,0,0,0,64.851
2004,7,16,0,0,0,62.403
2004,7,17,0,0,0,58.619
2004,7,18,0,0,0,51.952
2004,7,19,0,0,0,56.973
2004,7,20,0,0,0,58.688
2004,7,21,0,0,0,56.844
2004,7,22,0,0,0,59.415
2004,7,23,0,0,0,62.069
2004,7,24,0,0,0,62.508
2004,7,25,0,0,0,63.751
2004,7,26,0,0,0,63.508
2004,7,27,0,0,0,64.335
2004,7,28,0,0,0,64.187
2004,7,29,0,0,0,61.803
2004,7,30,0,0,0,62.064
2004,7,31,0,0,0,61.442
2004,8,1,0,0,0,60.919
2004,8,2,0,0,0,62.275
2004,8,3,0,0,0,62.776
2004,8,4,0,0,0,61.695
2004,8,5,0,0,0,61.707
2004,8,6,0,0,0,59.277
2004,8,7,0,0,0,61.185
2004,8,8,0,0,0,60.878
2004,8,9,0,0,0,62.069
2004,8,10,0,0,0,62.892
2004,8,11,0,0,0,65
2004,8,12,0,0,0,66.641
2004,8,13,0,0,0,66.328
2004,8,14,0,0,0,63.523
2004,8,15,0,0,0,59.782
2004,8,16,0,0,0,57.273
2004,8,17,0,0,0,61.642
2004,8,18,0,0,0,63.611
2004,8,19,0,0,0,62.015
2004,8,20,0,0,0,61.435
2004,8,21,0,0,0,63.942
2004,8,22,0,0,0,65.828
2004,8,23,0,0,0,66.098
2004,8,24,0,0,0,67.725
2004,8,25,0,0,0,66.686
2004,8,26,0,0,0,67.489
2004,8,27,0,0,0,67.218
2004,8,28,0,0,0,67.432
2004,8,29,0,0,0,67.617
2004,8,30,0,0,0,67.819
2004,8,31,0,0,0,67.465
2004,9,1,0,0,0,65.874
2004,9,2,0,0,0,64.588
2004,9,3,0,0,0,66.207
2004,9,4,0,0,0,66.59
2004,9,5,0,0,0,67.041
2004,9,6,0,0,0,69.03
2004,9,7,0,0,0,69.441
2004,9,8,0,0,0,69.013
2004,9,9,0,0,0,69.523
2004,9,10,0,0,0,68.793
2004,9,11,0,0,0,66.358
2004,9,12,0,0,0,64.776
2004,9,13,0,0,0,62.574
2004,9,14,0,0,0,62.191
2004,9,15,0,0,0,63.471
2004,9,16,0,0,0,63.723
2004,9,17,0,0,0,66.425
2004,9,18,0,0,0,67.955
2004,9,19,0,0,0,68.784
2004,9,20,0,0,0,68.404
2004,9,21,0,0,0,68.263
2004,9,22,0,0,0,68.327
2004,9,23,0,0,0,67.996
2004,9,24,0,0,0,65.379
2004,9,25,0,0,0,65.529
2004,9,26,0,0,0,64.655
2004,9,27,0,0,0,66.917
2004,9,28,0,0,0,68.158
2004,9,29,0,0,0,68.223
2004,9,30,0,0,0,66.766
2004,10,1,0,0,0,64.294
2004,10,2,0,0,0,66.688
2004,10,3,0,0,0,66.802
2004,10,4,0,0,0,61.719
2004,10,5,0,0,0,61.302
2004,10,6,0,0,0,65.641
2004,10,7,0,0,0,67.056
2004,10,8,0,0,0,63.875
2004,10,9,0,0,0,63.377
2004,10,10,0,0,0,63.338
2004,10,11,0,0,0,65.551
2004,10,12,0,0,0,64.547
2004,10,13,0,0,0,66.796
2004,10,14,0,0,0,68.088
2004,10,15,0,0,0,68.533
2004,10,16,0,0,0,66.624
2004,10,17,0,0,0,63.575
2004,10,18,0,0,0,67.239
2004,10,19,0,0,0,67.411
2004,10,20,0,0,0,67.169
2004,10,21,0,0,0,68.379
2004,10,22,0,0,0,68.572
2004,10,23,0,0,0,67.727
2004,10,24,0,0,0,67.392
2004,10,25,0,0,0,67.073
2004,10,26,0,0,0,67.515
2004,10,27,0,0,0,67.488
2004,10,28,0,0,0,68.007
2004,10,29,0,0,0,65.593
2004,10,30,0,0,0,64.909
2004,10,31,0,0,0,65.542
2004,11,1,0,0,0,64.987
2004,11,2,0,0,0,66.638
2004,11,3,0,0,0,66.267
2004,11,4,0,0,0,66.659
2004,11,5,0,0,0,66.134
2004,11,6,0,0,0,65.884
2004,11,7,0,0,0,68.214
2004,11,8,0,0,0,66.891
2004,11,9,0,0,0,66.845
2004,11,10,0,0,0,66.915
2004,11,11,0,0,0,65.599
2004,11,12,0,0,0,64.348
2004,11,13,0,0,0,64.322
2004,11,14,0,0,0,62.506
2004,11,15,0,0,0,63.874
2004,11,16,0,0,0,63.171
2004,11,17,0,0,0,64.582
2004,11,18,0,0,0,65.464
2004,11,19,0,0,0,66.542
2004,11,20,0,0,0,66.997
2004,11,21,0,0,0,65.906
2004,11,22,0,0,0,66.925
2004,11,23,0,0,0,66.407
2004,11,24,0,0,0,66.864
2004,11,25,0,0,0,67.321
2004,11,26,0,0,0,67.778
2004,11,27,0,0,0,68.235
2004,11,28,0,0,0,68.692
2004,11,29,0,0,0,69.149
2004,11,30,0,0,0,69.606
2004,12,1,0,0,0,70.03
2004,12,2,0,0,0,70.141
2004,12,3,0,0,0,69.274
2004,12,4,0,0,0,69.238
2004,12,5,0,0,0,68.714
2004,12,6,0,0,0,70.835
2004,12,7,0,0,0,73.18
2004,12,8,0,0,0,71.642
2004,12,9,0,0,0,69.187
2004,12,10,0,0,0,69.446
2004,12,11,0,0,0,71.767
2004,12,12,0,0,0,71.327
2004,12,13,0,0,0,72.037
2004,12,14,0,0,0,72.564
2004,12,15,0,0,0,67.903
2004,12,16,0,0,0,67.377
2004,12,17,0,0,0,68.092
2004,12,18,0,0,0,68.9
2004,12,19,0,0,0,70.65
2004,12,20,0,0,0,71.297
2004,12,21,0,0,0,68.007
2004,12,22,0,0,0,68.593
2004,12,23,0,0,0,70.02
2004,12,24,0,0,0,71.348
2004,12,25,0,0,0,73.747
2004,12,26,0,0,0,72.692
2004,12,27,0,0,0,74.367
2004,12,28,0,0,0,73.767
2004,12,29,0,0,0,71.711
2004,12,30,0,0,0,70.928
2004,12,31,0,0,0,68.712
2005,1,1,0,0,0,69.742
2005,1,2,0,0,0,70.677
2005,1,3,0,0,0,71.38
2005,1,4,0,0,0,70.792
2005,1,5,0,0,0,71.707
2005,1,6,0,0,0,71.926
2005,1,7,0,0,0,72.004
2005,1,8,0,0,0,71.095
2005,1,9,0,0,0,72.93
2005,1,10,0,0,0,72.511
2005,1,11,0,0,0,73.787
2005,1,12,0,0,0,74.58
2005,1,13,0,0,0,74.815
2005,1,14,0,0,0,75.532
2005,1,15,0,0,0,76.069
2005,1,16,0,0,0,74.954
2005,1,17,0,0,0,73.407
2005,1,18,0,0,0,72.975
2005,1,19,0,0,0,75.629
2005,1,20,0,0,0,74.415
2005,1,21,0,0,0,75.724
2005,1,22,0,0,0,74.409
2005,1,23,0,0,0,74.374
2005,1,24,0,0,0,73.907
2005,1,25,0,0,0,73.635
2005,1,26,0,0,0,71.083
2005,1,27,0,0,0,69.698
2005,1,28,0,0,0,68.594
2005,1,29,0,0,0,65.902
2005,1,30,0,0,0,54.404
2005,1,31,0,0,0,55.497
2005,2,1,0,0,0,56.565
2005,2,2,0,0,0,58.297
2005,2,3,0,0,0,59.041
2005,2,4,0,0,0,58.228
2005,2,5,0,0,0,57.072
2005,2,6,0,0,0,58.159
2005,2,7,0,0,0,58.048
2005,2,8,0,0,0,58.876
2005,2,9,0,0,0,59.309
2005,2,10,0,0,0,60.238
2005,2,11,0,0,0,61.48
2005,2,12,0,0,0,58.322
2005,2,13,0,0,0,60.933
2005,2,14,0,0,0,61.762
2005,2,15,0,0,0,63.009
2005,2,16,0,0,0,65.09
2005,2,17,0,0,0,64.058
2005,2,18,0,0,0,62.719
2005,2,19,0,0,0,61.354
2005,2,20,0,0,0,61.244
2005,2,21,0,0,0,60.93
2005,2,22,0,0,0,60.79
2005,2,23,0,0,0,62.897
2005,2,24,0,0,0,64.915
2005,2,25,0,0,0,65.6
2005,2,26,0,0,0,64.162
2005,2,27,0,0,0,62.723
2005,2,28,0,0,0,61.499
2005,3,1,0,0,0,65.107
2005,3,2,0,0,0,65.838
2005,3,3,0,0,0,65.895
2005,3,4,0,0,0,65.014
2005,3,5,0,0,0,64.973
2005,3,6,0,0,0,64.111
2005,3,7,0,0,0,63.914
2005,3,8,0,0,0,64.746
2005,3,9,0,0,0,66.152
2005,3,10,0,0,0,67.058
2005,3,11,0,0,0,63.447
2005,3,12,0,0,0,62.772
2005,3,13,0,0,0,64.14
2005,3,14,0,0,0,66.339
2005,3,15,0,0,0,66.235
2005,3,16,0,0,0,65.7
2005,3,17,0,0,0,61.713
2005,3,18,0,0,0,62.343
2005,3,19,0,0,0,64.027
2005,3,20,0,0,0,63.013
2005,3,21,0,0,0,63.8
2005,3,22,0,0,0,64.85
2005,3,23,0,0,0,65.18
2005,3,24,0,0,0,63.3
2005,3,25,0,0,0,61.118
2005,3,26,0,0,0,63.431
2005,3,27,0,0,0,65.214
2005,3,28,0,0,0,63.849
2005,3,29,0,0,0,64.083
2005,3,30,0,0,0,63.269
2005,3,31,0,0,0,64.92
2005,4,1,0,0,0,66.411
2005,4,2,0,0,0,66.65
2005,4,3,0,0,0,65.5
2005,4,4,0,0,0,64.634
2005,4,5,0,0,0,65.768
2005,4,6,0,0,0,63.634
2005,4,7,0,0,0,63.263
2005,4,8,0,0,0,63.786
2005,4,9,0,0,0,63.974
2005,4,10,0,0,0,64.732
2005,4,11,0,0,0,61.729
2005,4,12,0,0,0,60.581
2005,4,13,0,0,0,60.433
2005,4,14,0,0,0,60.505
2005,4,15,0,0,0,61.624
2005,4,16,0,0,0,62.821
2005,4,17,0,0,0,64.368
2005,4,18,0,0,0,66.546
2005,4,19,0,0,0,65.602
2005,4,20,0,0,0,64.689
2005,4,21,0,0,0,65.231
2005,4,22,0,0,0,65.885
2005,4,23,0,0,0,66.542
2005,4,24,0,0,0,67.199
2005,4,25,0,0,0,68.25
2005,4,26,0,0,0,68.096
2005,4,27,0,0,0,68.082
2005,4,28,0,0,0,66.459
2005,4,29,0,0,0,67.443
2005,4,30,0,0,0,67.405
2005,5,1,0,0,0,67.272
2005,5,2,0,0,0,67.094
2005,5,3,0,0,0,64.983
2005,5,4,0,0,0,61.352
2005,5,5,0,0,0,59.367
2005,5,6,0,0,0,59.931
2005,5,7,0,0,0,60.514
2005,5,8,0,0,0,60.323
2005,5,9,0,0,0,64.589
2005,5,10,0,0,0,65.788
2005,5,11,0,0,0,65.131
2005,5,12,0,0,0,66.391
2005,5,13,0,0,0,65.953
2005,5,14,0,0,0,64.283
2005,5,15,0,0,0,65.496
2005,5,16,0,0,0,62.676
2005,5,17,0,0,0,60.686
2005,5,18,0,0,0,61.508
2005,5,19,0,0,0,62.569
2005,5,20,0,0,0,62.681
2005,5,21,0,0,0,64.965
2005,5,22,0,0,0,63.667
2005,5,23,0,0,0,62.061
2005,5,24,0,0,0,62.42
2005,5,25,0,0,0,64.606
2005,5,26,0,0,0,64.251
2005,5,27,0,0,0,60.906
2005,5,28,0,0,0,62.453
2005,5,29,0,0,0,64.71
2005,5,30,0,0,0,64.139
2005,5,31,0,0,0,66.935
2005,6,1,0,0,0,66.845
2005,6,2,0,0,0,67.976
2005,6,3,0,0,0,69.339
2005,6,4,0,0,0,70.539
2005,6,5,0,0,0,70.487
2005,6,6,0,0,0,70.244
2005,6,7,0,0,0,68.207
2005,6,8,0,0,0,71.451
2005,6,9,0,0,0,71.646
2005,6,10,0,0,0,71.164
2005,6,11,0,0,0,70.58
2005,6,12,0,0,0,68.315
2005,6,13,0,0,0,65.436
2005,6,14,0,0,0,56.398
2005,6,15,0,0,0,48.683
2005,6,16,0,0,0,48.61
2005,6,17,0,0,0,53.229
2005,6,18,0,0,0,53.221
2005,6,19,0,0,0,53.169
2005,6,20,0,0,0,54.058
2005,6,21,0,0,0,52.234
2005,6,22,0,0,0,51.303
2005,6,23,0,0,0,55.585
2005,6,24,0,0,0,54.943
2005,6,25,0,0,0,51.781
2005,6,26,0,0,0,52.63
2005,6,27,0,0,0,58.999
2005,6,28,0,0,0,60.062
2005,6,29,0,0,0,62.379
2005,6,30,0,0,0,63.316
2005,7,1,0,0,0,63.957
2005,7,2,0,0,0,62.436
2005,7,3,0,0,0,62.742
2005,7,4,0,0,0,60.301
2005,7,5,0,0,0,56.52
2005,7,6,0,0,0,54.178
2005,7,7,0,0,0,50.287
2005,7,8,0,0,0,52.515
2005,7,9,0,0,0,54.223
2005,7,10,0,0,0,56.311
2005,7,11,0,0,0,58.153
2005,7,12,0,0,0,52.831
2005,7,13,0,0,0,58.313
2005,7,14,0,0,0,60.164
2005,7,15,0,0,0,55.742
2005,7,16,0,0,0,55.228
2005,7,17,0,0,0,50.897
2005,7,18,0,0,0,51.302
2005,7,19,0,0,0,52.979
2005,7,20,0,0,0,59.437
2005,7,21,0,0,0,59.561
2005,7,22,0,0,0,61.279
2005,7,23,0,0,0,61.193
2005,7,24,0,0,0,63.443
2005,7,25,0,0,0,63.563
2005,7,26,0,0,0,61.963
2005,7,27,0,0,0,63.08
2005,7,28,0,0,0,60.113
2005,7,29,0,0,0,57.159
2005,7,30,0,0,0,57.239
2005,7,31,0,0,0,58.167
2005,8,1,0,0,0,61.753
2005,8,2,0,0,0,62.181
2005,8,3,0,0,0,62.342
2005,8,4,0,0,0,63.108
2005,8,5,0,0,0,64.024
2005,8,6,0,0,0,64.132
2005,8,7,0,0,0,53.344
2005,8,8,0,0,0,52.928
2005,8,9,0,0,0,54.846
2005,8,10,0,0,0,56.027
2005,8,11,0,0,0,59.801
2005,8,12,0,0,0,59.42
2005,8,13,0,0,0,60.706
2005,8,14,0,0,0,63.939
2005,8,15,0,0,0,66.76
2005,8,16,0,0,0,64.331
2005,8,17,0,0,0,65.182
2005,8,18,0,0,0,64.733
2005,8,19,0,0,0,62.13
2005,8,20,0,0,0,58.691
2005,8,21,0,0,0,55.716
2005,8,22,0,0,0,53.472
2005,8,23,0,0,0,51.432
2005,8,24,0,0,0,52.476
2005,8,25,0,0,0,53.519
2005,8,26,0,0,0,54.721
2005,8,27,0,0,0,56.319
2005,8,28,0,0,0,57.779
2005,8,29,0,0,0,60.795
2005,8,30,0,0,0,63.12
2005,8,31,0,0,0,63.993
2005,9,1,0,0,0,64.057
2005,9,2,0,0,0,62.44
2005,9,3,0,0,0,59.279
2005,9,4,0,0,0,60.387
2005,9,5,0,0,0,61.055
2005,9,6,0,0,0,60.549
2005,9,7,0,0,0,59.522
2005,9,8,0,0,0,58.453
2005,9,9,0,0,0,57.846
2005,9,10,0,0,0,58.703
2005,9,11,0,0,0,56.634
2005,9,12,0,0,0,57.749
2005,9,13,0,0,0,57.962
2005,9,14,0,0,0,58.629
2005,9,15,0,0,0,61.019
2005,9,16,0,0,0,60.677
2005,9,17,0,0,0,59.65
2005,9,18,0,0,0,53.632
2005,9,19,0,0,0,56.329
2005,9,20,0,0,0,60.004
2005,9,21,0,0,0,59.94
2005,9,22,0,0,0,61.419
2005,9,23,0,0,0,64.064
2005,9,24,0,0,0,63.723
2005,9,25,0,0,0,63.094
2005,9,26,0,0,0,64.798
2005,9,27,0,0,0,63.876
2005,9,28,0,0,0,63.086
2005,9,29,0,0,0,63.054
2005,9,30,0,0,0,63.755
2005,10,1,0,0,0,62.293
